Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1,Features_1,_1_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,Models,Talk time_1,SAR EU,Music play,SAR,Browser,Keyboard,Build,Triple,Dual,32GB 3GB RAM,Quad,64GB 4GB RAM,128GB 4GB RAM,128GB 6GB RAM,32GB 2GB RAM,16GB 2GB RAM,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Alert types,Clock,Alarm,Languages,,,,,,,,,,,,,,,,,,,,
b'gionee',b'Gionee K3 Pro',b'https://fdn2.gsmarena.com/vv/bigpic/gionee-k3-pro.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'","b'2020, August 24'","b'Available. Released 2020, September'",b'164.3 x 77.6 x 9.7 mm (6.47 x 3.06 x 0.38 in)',b'205 g (7.23 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.53 inches, 102.9 cm2 (~80.7% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~269 ppi density)'",b'Android 9.0 (Pie)',b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'microSDXC',"b'128GB 6GB RAM, 128GB 8GB RAM'","b'13 MP, f/2.0, (wide), 1/3.1"", 1.12\xc2\xb5m'","b'LED flash, HDR, panorama'",b'1080p@30fps',,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 4000 mAh, non-removable'","b'Jade Green, Pearl White'",,b'Mali-G72 MP3',,,b'CDMA 800 & TD-SCDMA',,b'About 80 EUR',,,,,,,,b'eMMC 5.1',,,,,,,,,,"b'1, 3, 5, 7, 8, 38, 39, 40, 41'",,,b'Charging 10W',,"b'16 MP, f/2.0, (wide), 1/3.1"", 1.0\xc2\xb5m, AF 2 other unknown cameras'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gionee',b'Gionee K6',b'https://fdn2.gsmarena.com/vv/bigpic/gionee-k6.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE'","b'2020, May 21'","b'Available. Released 2020, May 27'",b'157.6 x 75.9 x 10.2 mm (6.20 x 2.99 x 0.40 in)',b'192 g (6.77 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.2 inches, 94.4 cm2 (~78.9% screen-to-body ratio)'","b'720 x 1560 pixels, 19.5:9 ratio (~277 ppi density)'",b'Android 7.1 (Nougat)',b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'microSDXC (dedicated slot)',"b'128GB 6GB RAM, 128GB 8GB RAM'","b'13 MP, (wide), 1/3.1"", 1.12\xc2\xb5m'","b'LED flash, HDR, panorama'",b'1080p@30fps',,b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'","b'Li-Po 4350 mAh, non-removable'","b'Black, Blue'",,b'Mali-G72 MP3',,,b'CDMA 800 & TD-SCDMA',,b'About 100 EUR',,,,,,,,b'eMMC 5.1',,,,,,,,,,"b'1, 3, 5, 7, 8, 38, 39, 40, 41'",,,b'Charging 10W',b'20190418Q',"b'16 MP, f/2.0, 26mm (wide), 1/3.1"", 1.0\xc2\xb5m, AF 2 other unknown cameras'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 5',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-5-5g.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (CA), 5G'","b'2020, September 30'","b'Available. Released 2020, October 15'",b'144.7 x 70.4 x 8 mm (5.70 x 2.77 x 0.31 in)',b'151 g (5.33 oz)',b'Nano-SIM and/or eSIM',"b'OLED, 90Hz, HDR10+'","b'6.0 inches, 87.6 cm2 (~85.9% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~432 ppi density)'",b'Android 11',b'Qualcomm SM7250 Snapdragon 765G (7 nm)',b'Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)',b'No',b'128GB 8GB RAM',"b'8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12\xc2\xb5m'","b'LED flash, Auto-HDR, panorama'","b'4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 4080 mAh, non-removable'","b'Just Black, Sorta Sage'",,b'Adreno 620',,,b'CDMA 800 / 1700 / 1900',b'Auto-HDR',"b'$\xe2\x80\x89691.49 / \xe2\x82\xac\xe2\x80\x89789.99 / \xc2\xa3\xe2\x80\x89599.00 / \xe2\x82\xb9\xe2\x80\x8969,500'",,,,,,,,b'CDMA2000 1xEV-DO',b'UFS 2.1',,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71'","b'Glass front (Gorilla Glass 6), aluminum back, aluminum frame'",,b'USB Power Delivery 2.0 Fast charging 18W Wireless charging 12W Reverse charging 5W',"b'GD1YQ, GTT9Q'",,"b'12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 16 MP, f/2.2, 107\xcb\x9a (ultrawide), 1.0\xc2\xb5m'","b'1, 2, 3, 5, 7, 8, 12, 28, 41, 66, 71, 77, 78, 258, 260, 261 Sub6/mmWave - GD1YQ'",b'Corning Gorilla Glass 6',,,,,,,b'Endurance rating 95h',,b'Contrast ratio: Infinite (nominal)',b'$\xe2\x80\x89691.49',,,,,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 4a 5G',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-4a-5g.jpg',b'GSM / HSPA / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (CA), 5G'","b'2020, September 30'","b'Available. Released 2020, November 05'",b'153.9 x 74 x 8.2 mm (Sub-6) or 8.5 mm (Sub-6 and mmWave)',b'168 g (5G Sub-6); 171 g ( 5G Sub-6 and mmWave) (5.93 oz)',b'Nano-SIM and/or eSIM',"b'OLED, HDR'","b'6.2 inches, 95.7 cm2 (~84.1% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~413 ppi density)'",b'Android 11',b'Qualcomm SM7250 Snapdragon 765G (7 nm)',b'Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)',b'No',b'128GB 6GB RAM',"b'8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12\xc2\xb5m'","b'LED flash, Auto-HDR, panorama'","b'4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3885 mAh, non-removable'",b'Just Black',,b'Adreno 620',,,b'Always-on display',b'Auto-HDR',b'$\xe2\x80\x89459.00 / \xe2\x82\xac\xe2\x80\x89501.05 / \xc2\xa3\xe2\x80\x89429.99',,,,,,,,b'UFS 2.1',,,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71'","b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",,b'Fast charging 18W USB Power Delivery 2.0',"b'GD1YQ, G025I'",,"b'12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 16 MP, f/2.2, 107\xcb\x9a (ultrawide), 1.0\xc2\xb5m'","b'1, 2, 3, 5, 7, 8, 12, 28, 41, 66, 71, 77, 78 Sub6, mmWave (market dependant)'",b'Corning Gorilla Glass 3',,,,,,,,,,,b'$\xe2\x80\x89459.00',,,,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 4a',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-4a.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/75 Mbps'","b'2020, August 03'","b'Available. Released 2020, August 20'",b'144 x 69.4 x 8.2 mm (5.67 x 2.73 x 0.32 in)',b'143 g (5.04 oz)',b'Nano-SIM and/or eSIM',"b'OLED, HDR'","b'5.81 inches, 83.2 cm2 (~83.3% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~443 ppi density)'","b'Android 10, upgradable to Android 11'",b'Qualcomm SDM730 Snapdragon 730G (8 nm)',b'Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)',b'No',b'128GB 6GB RAM',"b'12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS'","b'LED flash, Auto-HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps; gyro-EIS'","b'8 MP, f/2.0, 24mm (wide), 1.12\xc2\xb5m'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3140 mAh, non-removable'","b'Just Black, Barely Blue'",,b'Adreno 618',,,b'Always-on display',b'Auto-HDR',"b'$\xe2\x80\x89349.00 / \xe2\x82\xac\xe2\x80\x89400.00 / \xc2\xa3\xe2\x80\x89349.00 / \xe2\x82\xb9\xe2\x80\x8937,850'",,,,,,,,b'UFS 2.1',,,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 20, 25, 26, 28, 29, 30, 38, 39, 40, 41, 66, 71'","b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",,b'Fast charging 18W USB Power Delivery 2.0',b'G025J',,,,b'Corning Gorilla Glass 3',,,,,,,b'Endurance rating 76h',"b'AnTuTu: 268714 (v8) GeekBench: 6426 (v4.4), 1626 (v5.1) GFXBench: 17fps (ES 3.1 onscreen)'",b'Contrast ratio: Infinite (nominal)',,b'$\xe2\x80\x89349.00',,,,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 4 XL',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-4-r1.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps'","b'2019, October 15'","b'Available. Released 2019, October 22'",b'160.4 x 75.1 x 8.2 mm (6.31 x 2.96 x 0.32 in)',b'193 g (6.81 oz)',b'Nano-SIM and/or eSIM',"b'P-OLED, 90Hz, HDR'","b'6.3 inches, 98.0 cm2 (~81.3% screen-to-body ratio)'","b'1440 x 3040 pixels, 19:9 ratio (~537 ppi density)'","b'Android 10, upgradable to Android 11'",b'Qualcomm SM8150 Snapdragon 855 (7 nm)',b'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'No',"b'64GB 6GB RAM, 128GB 6GB RAM'",,"b'Dual-LED flash, Auto-HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps, 1080p@30fps (gyro-EIS)'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, BDS, GALILEO'",b'Yes',b'No',b'USB Type-C 3.1',"b'Face ID, accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3700 mAh, non-removable'","b'Clearly White, Just Black, Oh So Orange'",,b'Adreno 640',,,b'CDMA 800 / 1900',b'Auto-HDR',"b'$\xe2\x80\x89447.06 / \xe2\x82\xac\xe2\x80\x89509.00 / \xc2\xa3\xe2\x80\x89340.61 / \xe2\x82\xb9\xe2\x80\x8975,899'",,,,,,,,b'CDMA2000 1xEV-DO',b'UFS 2.1',,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66, 71 - Global'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,b'Fast charging 18W USB Power Delivery 2.0 Wireless charging',"b'G020P, G020, GA01181-US, GA01182-US, GA01180-US'",,"b'12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 16 MP, f/2.4, 50mm (telephoto), 1/3.6"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom'",,b'Corning Gorilla Glass 5',b'Photo / Video',b'Voice 80dB / Noise 78dB / Ring 88dB',b'Noise -93.9 / Crosstalk -94.1',"b'8 MP, f/2.0, 22mm (wide), 1.22\xc2\xb5m, no AF TOF 3D, (depth/biometrics sensor)'",,,b'Endurance rating 73h',"b'AnTuTu: 323305 (v7), 403267 (v8) GeekBench: 10171 (v4.4), 2267 (v5.1) GFXBench: 21fps (ES 3.1 onscreen)'",,,b'$\xe2\x80\x89849.99',b'$\xe2\x80\x89447.06',,,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 4',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-4-r1.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps'","b'2019, October 15'","b'Available. Released 2019, October 22'",b'147.1 x 68.8 x 8.2 mm (5.79 x 2.71 x 0.32 in)',b'162 g (5.71 oz)',b'Nano-SIM and/or eSIM',"b'P-OLED, 90Hz, HDR'","b'5.7 inches, 80.7 cm2 (~79.8% screen-to-body ratio)'","b'1080 x 2280 pixels, 19:9 ratio (~444 ppi density)'","b'Android 10, upgradable to Android 11'",b'Qualcomm SM8150 Snapdragon 855 (7 nm)',b'Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485)',b'No',"b'64GB 6GB RAM, 128GB 6GB RAM'",,"b'Dual-LED flash, Auto-HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps, 1080p@30fps (gyro-EIS)'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, BDS, GALILEO'",b'Yes',b'No',b'USB Type-C 3.1',"b'Face ID, accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 2800 mAh, non-removable'","b'Clearly White, Just Black, Oh So Orange'",,b'Adreno 640',,,b'CDMA 800 / 1900',b'Auto-HDR',b'$\xe2\x80\x89390.26 / \xe2\x82\xac\xe2\x80\x89462.00 / \xc2\xa3\xe2\x80\x89302.19',,,,,,,,b'CDMA2000 1xEV-DO',b'UFS 2.1',,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66, 71 - Global'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,b'Fast charging 18W USB Power Delivery 2.0 Wireless charging',"b'G020M, G020I, GA01188-US, GA01187-US, GA01189-US, GA01191-US, GA01189-US'",,"b'12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS 16 MP, f/2.4, 50mm (telephoto), 1/3.6"", 1.0\xc2\xb5m, PDAF, OIS, 2x optical zoom'",,b'Corning Gorilla Glass 5',b'Photo / Video',b'Voice 79dB / Noise 71dB / Ring 83dB',b'Noise -71.5dB / Crosstalk -69.8dB',"b'8 MP, f/2.0, 22mm (wide), 1.22\xc2\xb5m, no AF TOF 3D, (depth/biometrics sensor)'",,,b'Endurance rating 62h',b'AnTuTu: 395351 (v8) GeekBench: 2542 (v5.1) GFXBench: 31fps (ES 3.1 onscreen)',b'Contrast ratio: Infinite (nominal)',,b'$\xe2\x80\x89649.99',b'$\xe2\x80\x89390.26',,,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 3a XL',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-3a-xl-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps'","b'2019, May 07'","b'Available. Released 2019, May 15'",b'160.1 x 76.1 x 8.2 mm (6.30 x 3.00 x 0.32 in)',b'167 g (5.89 oz)',b'Nano-SIM and/or eSIM',b'OLED',"b'6.0 inches, 92.9 cm2 (~76.3% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'","b'Android 9.0 (Pie), upgradable to Android 11'",b'Qualcomm SDM670 Snapdragon 670 (10 nm)',b'Octa-core (2x2.0 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver)',b'No',b'64GB 4GB RAM',"b'12.2 MP, f/1.8, 28mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS'","b'Dual-LED flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps'","b'8 MP, f/2.0, 24mm (wide), 1/4"", 1.12\xc2\xb5m'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3700 mAh, non-removable'","b'Just Black, Clearly White, Purple-ish'",,b'Adreno 615',,,b'CDMA 800 / 1900',b'HDR',"b'$\xe2\x80\x89138.00 / \xe2\x82\xac\xe2\x80\x89379.99 / \xc2\xa3\xe2\x80\x89248.00 / \xe2\x82\xb9\xe2\x80\x891,599'",,,,,,,,b'CDMA2000 1xEV-DO',b'eMMC 5.1',,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 20, 25, 26, 28, 29, 30, 38, 40, 41, 66, 71'","b'Glass front (Asahi Dragontrail), plastic back, plastic frame'",,b'Fast charging 18W USB Power Delivery 2.0',"b'G020C, G020G, G020F'",,,,b'Asahi Dragontrail Glass',,b'Voice 79dB / Noise 77dB / Ring 91dB',b'Noise -90.8dB / Crosstalk -94.8dB',,,,b'Endurance rating 98h',"b'AnTuTu: 159110 (v7), 176612 (v8) GeekBench: 5176 (v4.4), 1307 (v5.1) GFXBench: 11fps (ES 3.1 onscreen)'",b'Contrast ratio: infinite',,,,b'$\xe2\x80\x89138.00',,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 3a',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-3a.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps'","b'2019, May 07'","b'Available. Released 2019, May 15'",b'151.3 x 70.1 x 8.2 mm (5.96 x 2.76 x 0.32 in)',b'147 g (5.19 oz)',b'Nano-SIM and/or eSIM',b'OLED',"b'5.6 inches, 79.6 cm2 (~75.0% screen-to-body ratio)'","b'1080 x 2220 pixels, 18.5:9 ratio (~441 ppi density)'","b'Android 9.0 (Pie), upgradable to Android 11'",b'Qualcomm SDM670 Snapdragon 670 (10 nm)',b'Octa-core (2x2.0 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver)',b'No',b'64GB 4GB RAM',"b'12.2 MP, f/1.8, 28mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS'","b'Dual-LED flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps'","b'8 MP, f/2.0, 24mm (wide), 1/4"", 1.12\xc2\xb5m'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3000 mAh, non-removable'","b'Just Black, Clearly White, Purple-ish'",,b'Adreno 615',,,b'CDMA 800 / 1900',b'HDR',b'$\xe2\x80\x89269.95 / \xe2\x82\xac\xe2\x80\x89268.99 / \xc2\xa3\xe2\x80\x89264.79',,,,,,,,b'CDMA2000 1xEV-DO',b'eMMC 5.1',,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 32, 38, 40, 41, 66, 71'","b'Glass front (Asahi Dragontrail), plastic back, plastic frame'",,b'Fast charging 18W USB Power Delivery 2.0',"b'G020A, G020E, G020B'",,,,b'Asahi Dragontrail Glass',,,,,,,,,,,,,b'$\xe2\x80\x89269.95',,,,,,,,,,,,,,,,,,,,,,,
b'google',b'Google Pixel 3 XL',b'https://fdn2.gsmarena.com/vv/bigpic/google-pixel-3xl-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1024/75 Mbps'","b'2018, October 09'","b'Available. Released 2018, October 18'",b'158 x 76.7 x 7.9 mm (6.22 x 3.02 x 0.31 in)',b'184 g (6.49 oz)',b'Nano-SIM card & eSIM',"b'P-OLED, HDR'","b'6.3 inches, 100.3 cm2 (~82.8% screen-to-body ratio)'","b'1440 x 2960 pixels, 18.5:9 ratio (~523 ppi density)'","b'Android 9.0 (Pie), upgradable to Android 11'",b'Qualcomm SDM845 Snapdragon 845 (10 nm)',b'Octa-core (4x2.5 GHz Kryo 385 Gold & 4x1.6 GHz Kryo 385 Silver)',b'No',"b'64GB 4GB RAM, 128GB 4GB RAM'","b'12.2 MP, f/1.8, 28mm (wide), 1/2.55"", 1.4\xc2\xb5m, dual pixel PDAF, OIS'","b'Dual-LED flash, Auto-HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps, 1080p@30fps (gyro-EIS)'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'No',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, BDS, GALILEO'",b'Yes',b'No',b'USB Type-C 3.1',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 3430 mAh, non-removable'","b'Clearly White, Just Black, Not Pink'",,b'Adreno 630',,,b'CDMA 800 / 1900',b'Auto-HDR',"b'$\xe2\x80\x89284.99 / \xe2\x82\xac\xe2\x80\x89310.96 / \xc2\xa3\xe2\x80\x89236.00 / \xe2\x82\xb9\xe2\x80\x8965,499'",,,,,,,,b'CDMA2000 1xEV-DO',b'UFS 2.1',,,,,,,,,"b'1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 29, 32, 38, 39, 40, 41, 42, 46, 66, 71'","b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",,b'Fast charging 18W USB Power Delivery 2.0 Wireless charging',,,"b'8 MP, f/1.8, 28mm (wide), PDAF 8 MP, f/2.2, 19mm (ultrawide), no AF'",,b'Corning Gorilla Glass 5',,,,,,,,"b'AnTuTu: 258244 (v7), 341814 (v8)GeekBench: 8088 (v4.4), 2092 (v5.1)GFXBench: 12fps (ES 3.1 onscreen)'",,,,,b'$\xe2\x80\x89284.99',b'$\xe2\x80\x89439.99',,,,,,,,,,,,,,,,,,,,,,
